index,sw_ticks,qpc_position,device_position,frames,flags
2254,2531267828739,2531267897834,79039200,480,0
2255,2531267828800,2531267998032,79039680,480,0
2256,2531267989708,2531268098556,79040160,480,0
2257,2531267989758,2531268198862,79040640,480,0
2258,2531268146048,2531268299045,79041120,480,0
2259,2531268301599,2531268399439,79041600,480,0
2260,2531268301683,2531268499456,79042080,480,0
2261,2531268454955,2531268594828,79042560,480,0
2262,2531268609988,2531268701522,79043040,480,0
2263,2531268610048,2531268801261,79043520,480,0
2264,2531268769517,2531268896340,79044000,480,0
2265,2531268923104,2531269002317,79044480,480,0
2266,2531268923184,2531269098558,79044960,480,0
2267,2531269087618,2531269198796,79045440,480,0
2268,2531269087680,2531269299182,79045920,480,0
2269,2531269243275,2531269399484,79046400,480,0
2270,2531269403405,2531269500815,79046880,480,0
2271,2531269403477,2531269597080,79047360,480,0
2272,2531269554424,2531269701919,79047840,480,0
2273,2531269706800,2531269802429,79048320,480,0
2274,2531269706874,2531269898113,79048800,480,0
2275,2531269856618,2531269998430,79049280,480,0
2276,2531270018183,2531270093830,79049760,480,0
2277,2531270018247,2531270199212,79050240,480,0
2278,2531270173747,2531270299514,79050720,480,0
2279,2531270173806,2531270399868,79051200,480,0
2280,2531270323789,2531270500754,79051680,480,0
2281,2531270484286,2531270596171,79052160,480,0
2282,2531270484471,2531270701838,79052640,480,0
2283,2531270645145,2531270797447,79053120,480,0
2284,2531270803060,2531270897625,79053600,480,0
2285,2531270803099,2531270998067,79054080,480,0
2286,2531270954761,2531271099132,79054560,480,0
2287,2531271112086,2531271199155,79055040,480,0
2288,2531271112159,2531271299577,79055520,480,0
2289,2531271275839,2531271395231,79056000,480,0
2290,2531271275925,2531271501151,79056480,480,0
2291,2531271430067,2531271596612,79056960,480,0
2292,2531271579416,2531271702039,79057440,480,0
2293,2531271579457,2531271797214,79057920,480,0
2294,2531271735842,2531271897570,79058400,480,0
2295,2531271892021,2531271998108,79058880,480,0
2296,2531271892097,2531272098933,79059360,480,0
2297,2531272049266,2531272201124,79059840,480,0
2298,2531272207885,2531272300649,79060320,480,0
2299,2531272207968,2531272399894,79060800,480,0
2300,2531272363937,2531272501004,79061280,480,0
2301,2531272517988,2531272596826,79061760,480,0
2302,2531272518049,2531272702229,79062240,480,0
2303,2531272673057,2531272797522,79062720,480,0
2304,2531272673137,2531272897973,79063200,480,0
2305,2531272820380,2531272998326,79063680,480,0
2306,2531272983993,2531273099036,79064160,480,0
2307,2531272984053,2531273199362,79064640,480,0
2308,2531273136023,2531273299627,79065120,480,0
2309,2531273293613,2531273394774,79065600,480,0
2310,2531273293667,2531273500356,79066080,480,0
2311,2531273453539,2531273595956,79066560,480,0
2312,2531273609707,2531273701362,79067040,480,0
2313,2531273610167,2531273801748,79067520,480,0
2314,2531273764496,2531273896922,79068000,480,0
2315,2531273920266,2531274002352,79068480,480,0
2316,2531273920353,2531274098107,79068960,480,0
2317,2531274076952,2531274198060,79069440,480,0
2318,2531274076998,2531274298938,79069920,480,0
2319,2531274226605,2531274398998,79070400,480,0
2320,2531274382289,2531274498837,79070880,480,0
2321,2531274382355,2531274599386,79071360,480,0
2322,2531274542804,2531274699640,79071840,480,0
2323,2531274700111,2531274802055,79072320,480,0
2324,2531274700166,2531274897531,79072800,480,0
2325,2531274854763,2531274998671,79073280,480,0
2326,2531275005834,2531275093575,79073760,480,0
2327,2531275005923,2531275198901,79074240,480,0
2328,2531275157178,2531275299482,79074720,480,0
2329,2531275313413,2531275399565,79075200,480,0
2330,2531275313479,2531275499687,79075680,480,0
2331,2531275472045,2531275595052,79076160,480,0
2332,2531275472112,2531275700351,79076640,480,0
2333,2531275627178,2531275800606,79077120,480,0
2334,2531275790979,2531275896099,79077600,480,0
2335,2531275791038,2531275996414,79078080,480,0
2336,2531275944345,2531276096840,79078560,480,0
2337,2531276105612,2531276197370,79079040,480,0
2338,2531276105677,2531276297673,79079520,480,0
2339,2531276253702,2531276397888,79080000,480,0
2340,2531276411713,2531276493365,79080480,480,0
2341,2531276411808,2531276599180,79080960,480,0
2342,2531276572040,2531276699367,79081440,480,0
2343,2531276572343,2531276800408,79081920,480,0
2344,2531276734058,2531276895436,79082400,480,0
2345,2531276889378,2531277001055,79082880,480,0
2346,2531276889425,2531277096462,79083360,480,0
2347,2531277038848,2531277201781,79083840,480,0
2348,2531277194148,2531277296785,79084320,480,0
2349,2531277194207,2531277397167,79084800,480,0
2350,2531277344333,2531277497243,79085280,480,0
2351,2531277505046,2531277597900,79085760,480,0
2352,2531277505099,2531277698444,79086240,480,0
2353,2531277657803,2531277799322,79086720,480,0
2354,2531277811609,2531277899677,79087200,480,0
2355,2531277811803,2531278000192,79087680,480,0
2356,2531277975748,2531278095395,79088160,480,0
2357,2531277975807,2531278200824,79088640,480,0
2358,2531278123017,2531278296322,79089120,480,0
2359,2531278279704,2531278401565,79089600,480,0
2360,2531278279775,2531278496673,79090080,480,0
2361,2531278433641,2531278597590,79090560,480,0
2362,2531278590985,2531278697442,79091040,480,0
2363,2531278591026,2531278797965,79091520,480,0
2364,2531278746166,2531278898505,79092000,480,0
2365,2531278903689,2531278998986,79092480,480,0
2366,2531278903761,2531279099334,79092960,480,0
2367,2531279056537,2531279199525,79093440,480,0
2368,2531279213374,2531279299873,79093920,480,0
2369,2531279213446,2531279394787,79094400,480,0
2370,2531279370031,2531279500348,79094880,480,0
2371,2531279370085,2531279595623,79095360,480,0
2372,2531279526644,2531279701034,79095840,480,0
2373,2531279682849,2531279796339,79096320,480,0
2374,2531279682925,2531279901715,79096800,480,0
2375,2531279839286,2531280001853,79097280,480,0
2376,2531279989418,2531280099014,79097760,480,0
2377,2531279989475,2531280198952,79098240,480,0
2378,2531280147704,2531280299211,79098720,480,0
2379,2531280300441,2531280399441,79099200,480,0
2380,2531280300785,2531280499836,79099680,480,0
2381,2531280454187,2531280595414,79100160,480,0
2382,2531280602324,2531280703636,79100640,480,0
2383,2531280602374,2531280796441,79101120,480,0
2384,2531280764245,2531280901788,79101600,480,0
2385,2531280919580,2531280997399,79102080,480,0
2386,2531280919637,2531281097724,79102560,480,0
2387,2531281072189,2531281197900,79103040,480,0
2388,2531281072249,2531281298311,79103520,480,0
2389,2531281226970,2531281398462,79104000,480,0
2390,2531281381815,2531281498691,79104480,480,0
2391,2531281381869,2531281599464,79104960,480,0
2392,2531281536990,2531281699621,79105440,480,0
2393,2531281693511,2531281800348,79105920,480,0
2394,2531281693552,2531281895793,79106400,480,0
2395,2531281853370,2531282001199,79106880,480,0
2396,2531282013301,2531282100090,79107360,480,0
2397,2531282013356,2531282195481,79107840,480,0
2398,2531282164819,2531282300875,79108320,480,0
2399,2531282324597,2531282396190,79108800,480,0
2400,2531282324664,2531282501507,79109280,480,0
2401,2531282478730,2531282596811,79109760,480,0
2402,2531282478778,2531282697059,79110240,480,0
2403,2531282636102,2531282798623,79110720,480,0
2404,2531282791579,2531282898669,79111200,480,0
2405,2531282791644,2531282999038,79111680,480,0
2406,2531282945942,2531283099613,79112160,480,0
2407,2531283102344,2531283199593,79112640,480,0
2408,2531283102917,2531283294789,79113120,480,0
2409,2531283254093,2531283400371,79113600,480,0
2410,2531283411704,2531283495630,79114080,480,0
2411,2531283411769,2531283595793,79114560,480,0
2412,2531283564089,2531283701310,79115040,480,0
2413,2531283725530,2531283796401,79115520,480,0
2414,2531283725588,2531283902143,79116000,480,0
2415,2531283880431,2531284002345,79116480,480,0
2416,2531283880506,2531284098090,79116960,480,0
2417,2531284036455,2531284198992,79117440,480,0
2418,2531284196684,2531284299208,79117920,480,0
2419,2531284196759,2531284399452,79118400,480,0
2420,2531284351741,2531284499414,79118880,480,0
2421,2531284507545,2531284595165,79119360,480,0
2422,2531284507622,2531284700172,79119840,480,0
2423,2531284662697,2531284795443,79120320,480,0
2424,2531284818424,2531284900900,79120800,480,0
2425,2531284818480,2531284996112,79121280,480,0
2426,2531284973336,2531285096550,79121760,480,0
2427,2531285135279,2531285201755,79122240,480,0
2428,2531285135349,2531285297013,79122720,480,0
2429,2531285289288,2531285397228,79123200,480,0
2430,2531285289369,2531285497646,79123680,480,0
2431,2531285444694,2531285597803,79124160,480,0
2432,2531285596141,2531285698137,79124640,480,0
2433,2531285596200,2531285798924,79125120,480,0
2434,2531285755859,2531285898903,79125600,480,0
2435,2531285911679,2531285999200,79126080,480,0
2436,2531285911759,2531286099537,79126560,480,0
2437,2531286065990,2531286195000,79127040,480,0
2438,2531286224318,2531286300797,79127520,480,0
2439,2531286224382,2531286395849,79128000,480,0
2440,2531286380262,2531286501555,79128480,480,0
2441,2531286380333,2531286596866,79128960,480,0
2442,2531286530501,2531286702378,79129440,480,0
2443,2531286684746,2531286798453,79129920,480,0
2444,2531286684812,2531286898701,79130400,480,0
2445,2531286836320,2531286999264,79130880,480,0
2446,2531286992401,2531287099407,79131360,480,0
2447,2531286992455,2531287199662,79131840,480,0
2448,2531287150302,2531287294695,79132320,480,0
2449,2531287311959,2531287400160,79132800,480,0
2450,2531287312042,2531287500529,79133280,480,0
2451,2531287475645,2531287596761,79133760,480,0
2452,2531287475711,2531287701781,79134240,480,0
2453,2531287634491,2531287796846,79134720,480,0
2454,2531287791952,2531287897333,79135200,480,0
2455,2531287792013,2531287997830,79135680,480,0
2456,2531287945187,2531288098073,79136160,480,0
2457,2531288096363,2531288198452,79136640,480,0
2458,2531288096466,2531288298944,79137120,480,0
2459,2531288246065,2531288399116,79137600,480,0
2460,2531288401041,2531288499413,79138080,480,0
2461,2531288401104,2531288599520,79138560,480,0
2462,2531288560980,2531288694737,79139040,480,0
2463,2531288716776,2531288795431,79139520,480,0
2464,2531288716836,2531288900651,79140000,480,0
2465,2531288880720,2531288996133,79140480,480,0
2466,2531288880800,2531289096349,79140960,480,0
2467,2531289028169,2531289201906,79141440,480,0
2468,2531289184700,2531289297080,79141920,480,0
2469,2531289184744,2531289397415,79142400,480,0
2470,2531289339008,2531289497558,79142880,480,0
2471,2531289504833,2531289597905,79143360,480,0
2472,2531289506174,2531289698229,79143840,480,0
2473,2531289662142,2531289798956,79144320,480,0
2474,2531289814496,2531289899289,79144800,480,0
2475,2531289814574,2531290000173,79145280,480,0
2476,2531289972315,2531290095170,79145760,480,0
2477,2531289972836,2531290200503,79146240,480,0
2478,2531290127809,2531290300888,79146720,480,0
2479,2531290281698,2531290396701,79147200,480,0
2480,2531290281776,2531290501290,79147680,480,0
2481,2531290443938,2531290596808,79148160,480,0
2482,2531290594922,2531290696954,79148640,480,0
2483,2531290594977,2531290797660,79149120,480,0
2484,2531290745907,2531290898166,79149600,480,0
2485,2531290900027,2531290998386,79150080,480,0
2486,2531290900085,2531291099265,79150560,480,0
2487,2531291056656,2531291199693,79151040,480,0
2488,2531291211032,2531291299478,79151520,480,0
2489,2531291211083,2531291394593,79152000,480,0
2490,2531291371301,2531291500196,79152480,480,0
2491,2531291371371,2531291595609,79152960,480,0
2492,2531291531380,2531291700874,79153440,480,0
2493,2531291693240,2531291801617,79153920,480,0
2494,2531291693301,2531291896722,79154400,480,0
2495,2531291853501,2531291996850,79154880,480,0
2496,2531292016529,2531292097355,79155360,480,0
2497,2531292016575,2531292197564,79155840,480,0
2498,2531292168825,2531292297814,79156320,480,0
2499,2531292332284,2531292398158,79156800,480,0
2500,2531292332363,2531292498255,79157280,480,0
2501,2531292489998,2531292598869,79157760,480,0
2502,2531292490061,2531292699239,79158240,480,0
2503,2531292651931,2531292799778,79158720,480,0
2504,2531292811898,2531292894890,79159200,480,0
2505,2531292811947,2531293000456,79159680,480,0
2506,2531292973214,2531293095843,79160160,480,0
2507,2531292973273,2531293201039,79160640,480,0
2508,2531293135122,2531293296349,79161120,480,0
2509,2531293289933,2531293401443,79161600,480,0
2510,2531293290199,2531293496679,79162080,480,0
2511,2531293445160,2531293597290,79162560,480,0
2512,2531293606588,2531293697684,79163040,480,0
2513,2531293606633,2531293798788,79163520,480,0
2514,2531293761152,2531293899081,79164000,480,0
2515,2531293922723,2531293999127,79164480,480,0
2516,2531293922767,2531294099791,79164960,480,0
2517,2531294075833,2531294200289,79165440,480,0
2518,2531294075888,2531294295232,79165920,480,0
2519,2531294237851,2531294400689,79166400,480,0
2520,2531294398925,2531294495850,79166880,480,0
2521,2531294398981,2531294596382,79167360,480,0
2522,2531294554454,2531294696705,79167840,480,0
2523,2531294718612,2531294797528,79168320,480,0
2524,2531294718684,2531294897589,79168800,480,0
2525,2531294871318,2531294997999,79169280,480,0
2526,2531294871392,2531295098811,79169760,480,0
2527,2531295130926,2531295198991,79170240,480,0
2528,2531295130968,2531295299385,79170720,480,0
2529,2531295197908,2531295402698,79171200,480,0
2530,2531295357268,2531295500874,79171680,480,0
2531,2531295531394,2531295597114,79172160,480,0
2532,2531295531437,2531295697436,79172640,480,0
2533,2531295658811,2531295798331,79173120,480,0
2534,2531295812181,2531295898511,79173600,480,0
2535,2531295816063,2531295999032,79174080,480,0
2536,2531295961737,2531296099131,79174560,480,0
2537,2531296117355,2531296199524,79175040,480,0
2538,2531296117410,2531296299850,79175520,480,0
2539,2531296273451,2531296395168,79176000,480,0
2540,2531296273513,2531296500453,79176480,480,0
2541,2531296423121,2531296596781,79176960,480,0
2542,2531296586558,2531296696882,79177440,480,0
2543,2531296586639,2531296797561,79177920,480,0
2544,2531296737397,2531296897872,79178400,480,0
2545,2531296897637,2531296998535,79178880,480,0
2546,2531296897687,2531297099264,79179360,480,0
2547,2531297053931,2531297199876,79179840,480,0
2548,2531297202488,2531297300244,79180320,480,0
2549,2531297202905,2531297395681,79180800,480,0
2550,2531297364383,2531297500948,79181280,480,0
2551,2531297527894,2531297596608,79181760,480,0
2552,2531297527978,2531297696915,79182240,480,0
2553,2531297687958,2531297797946,79182720,480,0
2554,2531297688040,2531297898639,79183200,480,0
2555,2531297843997,2531297994321,79183680,480,0
2556,2531298006957,2531298097729,79184160,480,0
2557,2531298007012,2531298198079,79184640,480,0
2558,2531298155880,2531298299284,79185120,480,0
2559,2531298310789,2531298398793,79185600,480,0
2560,2531298310874,2531298498794,79186080,480,0
2561,2531298469975,2531298599235,79186560,480,0
2562,2531298626671,2531298699556,79187040,480,0
2563,2531298626742,2531298800409,79187520,480,0
2564,2531298782252,2531298895430,79188000,480,0
2565,2531298782339,2531299001015,79188480,480,0
