index,sw_ticks,qpc_position,device_position,frames,flags,phase
4831,2587259787444,2587259999922,347801280,480,0,2
4832,2587259937641,2587260095106,347801760,480,0,2
4833,2587260101112,2587260200884,347802240,480,0,2
4834,2587260101173,2587260296335,347802720,480,0,2
4835,2587260252513,2587260402429,347803200,480,0,2
4836,2587260410169,2587260497151,347803680,480,0,2
4837,2587260410215,2587260602911,347804160,480,0,2
4838,2587260565333,2587260698539,347804640,480,0,2
4839,2587260715497,2587260793568,347805120,480,0,2
4840,2587260715554,2587260893957,347805600,480,0,2
4841,2587260876260,2587260999896,347806080,480,0,2
4842,2587260876312,2587261094896,347806560,480,0,2
4843,2587261032595,2587261200483,347807040,480,0,2
4844,2587261193746,2587261295594,347807520,480,0,2
4845,2587261194078,2587261401298,347808000,480,0,2
4846,2587261350300,2587261496628,347808480,480,0,2
4847,2587261504177,2587261602525,347808960,480,0,2
4848,2587261504231,2587261697495,347809440,480,0,2
4849,2587261661513,2587261795626,347809920,480,0,2
4850,2587261815932,2587261898594,347810400,480,0,2
4851,2587261815992,2587261999064,347810880,480,0,2
4852,2587261975313,2587262094225,347811360,480,0,2
4853,2587261975379,2587262200315,347811840,480,0,2
4854,2587262125889,2587262294839,347812320,480,0,2
4855,2587262283617,2587262400694,347812800,480,0,2
4856,2587262283670,2587262495781,347813280,480,0,2
4857,2587262443174,2587262601723,347813760,480,0,2
4858,2587262598106,2587262696807,347814240,480,0,2
4859,2587262598172,2587262802314,347814720,480,0,2
4860,2587262753186,2587262897424,347815200,480,0,2
4861,2587262910564,2587262998257,347815680,480,0,2
4862,2587262910592,2587263093471,347816160,480,0,2
4863,2587263065744,2587263198755,347816640,480,0,2
4864,2587263216896,2587263294027,347817120,480,0,2
4865,2587263216952,2587263394747,347817600,480,0,2
4866,2587263381482,2587263500764,347818080,480,0,2
4867,2587263381515,2587263596130,347818560,480,0,2
4868,2587263543083,2587263701448,347819040,480,0,2
4869,2587263704486,2587263796811,347819520,480,0,2
4870,2587263704547,2587263897208,347820000,480,0,2
4871,2587263860609,2587263998169,347820480,480,0,2
4872,2587264020543,2587264093177,347820960,480,0,2
4873,2587264020578,2587264198378,347821440,480,0,2
4874,2587264186347,2587264293634,347821920,480,0,2
4875,2587264186408,2587264393834,347822400,480,0,2
4876,2587264342084,2587264500235,347822880,480,0,2
4877,2587264502880,2587264595685,347823360,480,0,2
4878,2587264502929,2587264700994,347823840,480,0,2
4879,2587264656851,2587264796110,347824320,480,0,2
4880,2587264813930,2587264901757,347824800,480,0,2
4881,2587264813960,2587264997462,347825280,480,0,2
4882,2587264969808,2587265102763,347825760,480,0,2
4883,2587265129603,2587265197907,347826240,480,0,2
4884,2587265129655,2587265293181,347826720,480,0,2
4885,2587265284464,2587265393877,347827200,480,0,2
4886,2587265284543,2587265499123,347827680,480,0,2
4887,2587265434919,2587265594394,347828160,480,0,2
4888,2587265597709,2587265699951,347828640,480,0,2
4889,2587265597760,2587265795069,347829120,480,0,2
4890,2587265751004,2587265900456,347829600,480,0,2
4891,2587265912887,2587266000888,347830080,480,0,2
4892,2587265912927,2587266096632,347830560,480,0,2
4893,2587266068407,2587266202058,347831040,480,0,2
4894,2587266229834,2587266296761,347831520,480,0,2
4895,2587266229890,2587266397541,347832000,480,0,2
4896,2587266384721,2587266497641,347832480,480,0,2
4897,2587266384774,2587266593254,347832960,480,0,2
4898,2587266539053,2587266698581,347833440,480,0,2
4899,2587266698167,2587266793630,347833920,480,0,2
4900,2587266698220,2587266893971,347834400,480,0,2
4901,2587266851811,2587267001107,347834880,480,0,2
4902,2587267012535,2587267095842,347835360,480,0,2
4903,2587267012588,2587267200284,347835840,480,0,2
4904,2587267172414,2587267295535,347836320,480,0,2
4905,2587267337534,2587267401259,347836800,480,0,2
4906,2587267337584,2587267496769,347837280,480,0,2
4907,2587267493430,2587267602098,347837760,480,0,2
4908,2587267493472,2587267697228,347838240,480,0,2
4909,2587267649050,2587267802464,347838720,480,0,2
4910,2587267805314,2587267898302,347839200,480,0,2
4911,2587267805354,2587267998982,347839680,480,0,2
4912,2587267961974,2587268094456,347840160,480,0,2
4913,2587268119211,2587268200123,347840640,480,0,2
4914,2587268119278,2587268295152,347841120,480,0,2
4915,2587268269655,2587268400935,347841600,480,0,2
4916,2587268269713,2587268496463,347842080,480,0,2
4917,2587268422368,2587268601780,347842560,480,0,2
4918,2587268582481,2587268697008,347843040,480,0,2
4919,2587268582508,2587268802830,347843520,480,0,2
4920,2587268743300,2587268897547,347844000,480,0,2
4921,2587268899131,2587268997986,347844480,480,0,2
4922,2587268899188,2587269093365,347844960,480,0,2
4923,2587269059724,2587269198415,347845440,480,0,2
4924,2587269215886,2587269293792,347845920,480,0,2
4925,2587269215944,2587269394057,347846400,480,0,2
4926,2587269367180,2587269499762,347846880,480,0,2
4927,2587269521646,2587269596468,347847360,480,0,2
4928,2587269521691,2587269700618,347847840,480,0,2
4929,2587269671747,2587269795938,347848320,480,0,2
4930,2587269828722,2587269901364,347848800,480,0,2
4931,2587269828792,2587270002360,347849280,480,0,2
4932,2587269983544,2587270097077,347849760,480,0,2
4933,2587269983593,2587270202591,347850240,480,0,2
4934,2587270139629,2587270298316,347850720,480,0,2
4935,2587270296188,2587270393390,347851200,480,0,2
4936,2587270296216,2587270499307,347851680,480,0,2
4937,2587270447209,2587270595607,347852160,480,0,2
4938,2587270606438,2587270700420,347852640,480,0,2
4939,2587270606499,2587270795610,347853120,480,0,2
4940,2587270761953,2587270901751,347853600,480,0,2
4941,2587270922357,2587271002012,347854080,480,0,2
4942,2587270922724,2587271097225,347854560,480,0,2
4943,2587271083697,2587271203854,347855040,480,0,2
4944,2587271083814,2587271297449,347855520,480,0,2
4945,2587271241491,2587271395126,347856000,480,0,2
4946,2587271403419,2587271500953,347856480,480,0,2
4947,2587271403462,2587271595920,347856960,480,0,2
4948,2587271562865,2587271701337,347857440,480,0,2
4949,2587271718085,2587271796667,347857920,480,0,2
4950,2587271718126,2587271902017,347858400,480,0,2
4951,2587271874437,2587271997426,347858880,480,0,2
4952,2587272030161,2587272103014,347859360,480,0,2
4953,2587272030218,2587272198220,347859840,480,0,2
4954,2587272184498,2587272293571,347860320,480,0,2
4955,2587272184556,2587272394520,347860800,480,0,2
4956,2587272340614,2587272494064,347861280,480,0,2
4957,2587272497564,2587272594432,347861760,480,0,2
4958,2587272497630,2587272700017,347862240,480,0,2
4959,2587272661730,2587272795053,347862720,480,0,2
4960,2587272812838,2587272900915,347863200,480,0,2
4961,2587272812876,2587272997776,347863680,480,0,2
4962,2587272969512,2587273101858,347864160,480,0,2
4963,2587272969583,2587273197108,347864640,480,0,2
4964,2587273131381,2587273302672,347865120,480,0,2
4965,2587273288055,2587273398326,347865600,480,0,2
4966,2587273288118,2587273499163,347866080,480,0,2
4967,2587273452843,2587273594853,347866560,480,0,2
4968,2587273597062,2587273700005,347867040,480,0,2
4969,2587273597103,2587273795521,347867520,480,0,2
4970,2587273752874,2587273900937,347868000,480,0,2
4971,2587273912263,2587274000919,347868480,480,0,2
4972,2587273912298,2587274096196,347868960,480,0,2
4973,2587274067647,2587274201786,347869440,480,0,2
4974,2587274224297,2587274296770,347869920,480,0,2
4975,2587274224359,2587274397107,347870400,480,0,2
4976,2587274384718,2587274497963,347870880,480,0,2
4977,2587274384767,2587274593301,347871360,480,0,2
4978,2587274540106,2587274699005,347871840,480,0,2
4979,2587274695544,2587274793713,347872320,480,0,2
4980,2587274695596,2587274894001,347872800,480,0,2
4981,2587274851023,2587274999608,347873280,480,0,2
4982,2587275006479,2587275094805,347873760,480,0,2
4983,2587275006548,2587275200249,347874240,480,0,2
4984,2587275163126,2587275295528,347874720,480,0,2
4985,2587275319136,2587275401265,347875200,480,0,2
4986,2587275319184,2587275502202,347875680,480,0,2
4987,2587275473523,2587275596825,347876160,480,0,2
4988,2587275473586,2587275702021,347876640,480,0,2
4989,2587275629668,2587275797362,347877120,480,0,2
4990,2587275784822,2587275897725,347877600,480,0,2
4991,2587275784866,2587275998303,347878080,480,0,2
4992,2587275944039,2587276093449,347878560,480,0,2
4993,2587276100769,2587276198899,347879040,480,0,2
4994,2587276100848,2587276294123,347879520,480,0,2
4995,2587276256416,2587276394388,347880000,480,0,2
4996,2587276412587,2587276501215,347880480,480,0,2
4997,2587276412632,2587276596904,347880960,480,0,2
4998,2587276570153,2587276701871,347881440,480,0,2
4999,2587276570199,2587276797177,347881920,480,0,2
5000,2587276726097,2587276897794,347882400,480,0,2
5001,2587276876744,2587276998474,347882880,480,0,2
5002,2587276876794,2587277093302,347883360,480,0,2
5003,2587277029880,2587277198656,347883840,480,0,2
5004,2587277185060,2587277293962,347884320,480,0,2
5005,2587277185102,2587277394991,347884800,480,0,2
5006,2587277336089,2587277500403,347885280,480,0,2
5007,2587277502903,2587277595366,347885760,480,0,2
5008,2587277502956,2587277700661,347886240,480,0,2
5009,2587277662104,2587277795747,347886720,480,0,2
5010,2587277814549,2587277901244,347887200,480,0,2
5011,2587277814592,2587277996566,347887680,480,0,2
5012,2587277969600,2587278102199,347888160,480,0,2
5013,2587277969677,2587278197466,347888640,480,0,2
5014,2587278129998,2587278302562,347889120,480,0,2
5015,2587278285896,2587278398708,347889600,480,0,2
5016,2587278285951,2587278499274,347890080,480,0,2
5017,2587278438017,2587278594449,347890560,480,0,2
5018,2587278596405,2587278700001,347891040,480,0,2
5019,2587278596453,2587278795077,347891520,480,0,2
5020,2587278751364,2587278900908,347892000,480,0,2
5021,2587278912627,2587279001604,347892480,480,0,2
5022,2587278912938,2587279096377,347892960,480,0,2
5023,2587279068465,2587279201648,347893440,480,0,2
5024,2587279229112,2587279296964,347893920,480,0,2
5025,2587279229161,2587279397637,347894400,480,0,2
5026,2587279385813,2587279498107,347894880,480,0,2
5027,2587279385866,2587279593356,347895360,480,0,2
5028,2587279544622,2587279699130,347895840,480,0,2
5029,2587279698176,2587279795093,347896320,480,0,2
5030,2587279698235,2587279894928,347896800,480,0,2
5031,2587279862285,2587279996137,347897280,480,0,2
5032,2587280019869,2587280101402,347897760,480,0,2
5033,2587280019926,2587280197124,347898240,480,0,2
5034,2587280169878,2587280302229,347898720,480,0,2
5035,2587280169929,2587280397424,347899200,480,0,2
5036,2587280327352,2587280499957,347899680,480,0,2
5037,2587280482211,2587280595543,347900160,480,0,2
5038,2587280482257,2587280700604,347900640,480,0,2
5039,2587280639090,2587280795963,347901120,480,0,2
5040,2587280793183,2587280901508,347901600,480,0,2
5041,2587280793229,2587280997254,347902080,480,0,2
5042,2587280961712,2587281103010,347902560,480,0,2
5043,2587281112616,2587281198008,347903040,480,0,2
5044,2587281112658,2587281293422,347903520,480,0,2
5045,2587281263579,2587281393833,347904000,480,0,2
5046,2587281425907,2587281500484,347904480,480,0,2
5047,2587281425973,2587281595859,347904960,480,0,2
5048,2587281584049,2587281696460,347905440,480,0,2
5049,2587281584100,2587281801735,347905920,480,0,2
5050,2587281735422,2587281898261,347906400,480,0,2
5051,2587281895578,2587281999217,347906880,480,0,2
5052,2587281895618,2587282099181,347907360,480,0,2
5053,2587282060548,2587282194715,347907840,480,0,2
5054,2587282217812,2587282300174,347908320,480,0,2
5055,2587282217847,2587282400266,347908800,480,0,2
5056,2587282382687,2587282500695,347909280,480,0,2
5057,2587282382744,2587282595899,347909760,480,0,2
5058,2587282543443,2587282701426,347910240,480,0,2
5059,2587282699349,2587282796572,347910720,480,0,2
5060,2587282699396,2587282902211,347911200,480,0,2
5061,2587282859763,2587282998236,347911680,480,0,2
5062,2587283016651,2587283093093,347912160,480,0,2
5063,2587283016689,2587283193427,347912640,480,0,2
5064,2587283174289,2587283298766,347913120,480,0,2
5065,2587283174338,2587283399171,347913600,480,0,2
5066,2587283326718,2587283500023,347914080,480,0,2
5067,2587283482816,2587283595222,347914560,480,0,2
5068,2587283482871,2587283700368,347915040,480,0,2
5069,2587283638000,2587283795558,347915520,480,0,2
5070,2587283788421,2587283901237,347916000,480,0,2
5071,2587283788457,2587284001615,347916480,480,0,2
5072,2587283943659,2587284102109,347916960,480,0,2
5073,2587284099652,2587284197263,347917440,480,0,2
5074,2587284099677,2587284302612,347917920,480,0,2
5075,2587284255739,2587284397940,347918400,480,0,2
5076,2587284413321,2587284501088,347918880,480,0,2
5077,2587284413348,2587284596065,347919360,480,0,2
5078,2587284568930,2587284701687,347919840,480,0,2
5079,2587284568995,2587284796671,347920320,480,0,2
5080,2587284724021,2587284897258,347920800,480,0,2
5081,2587284883885,2587284998575,347921280,480,0,2
5082,2587284883966,2587285092980,347921760,480,0,2
5083,2587285044589,2587285193369,347922240,480,0,2
5084,2587285205446,2587285298823,347922720,480,0,2
5085,2587285205477,2587285393985,347923200,480,0,2
5086,2587285361287,2587285501721,347923680,480,0,2
5087,2587285511491,2587285594847,347924160,480,0,2
5088,2587285511554,2587285700262,347924640,480,0,2
5089,2587285662668,2587285795621,347925120,480,0,2
5090,2587285822885,2587285901559,347925600,480,0,2
5091,2587285822929,2587285996488,347926080,480,0,2
5092,2587285983592,2587286102292,347926560,480,0,2
5093,2587285983633,2587286202665,347927040,480,0,2
5094,2587286139208,2587286297752,347927520,480,0,2
5095,2587286295339,2587286398144,347928000,480,0,2
5096,2587286295371,2587286498974,347928480,480,0,2
5097,2587286445786,2587286594227,347928960,480,0,2
5098,2587286601686,2587286699490,347929440,480,0,2
5099,2587286601725,2587286794633,347929920,480,0,2
5100,2587286756057,2587286894921,347930400,480,0,2
5101,2587286911186,2587287000483,347930880,480,0,2
5102,2587286911215,2587287095601,347931360,480,0,2
5103,2587287062758,2587287201238,347931840,480,0,2
5104,2587287218482,2587287296221,347932320,480,0,2
5105,2587287218540,2587287396623,347932800,480,0,2
5106,2587287383183,2587287502638,347933280,480,0,2
5107,2587287383233,2587287597766,347933760,480,0,2
5108,2587287535058,2587287702739,347934240,480,0,2
5109,2587287685378,2587287798029,347934720,480,0,2
5110,2587287685450,2587287893434,347935200,480,0,2
5111,2587287842924,2587287999185,347935680,480,0,2
5112,2587287995713,2587288094234,347936160,480,0,2
5113,2587287995774,2587288199681,347936640,480,0,2
5114,2587288163320,2587288294987,347937120,480,0,2
5115,2587288317301,2587288401119,347937600,480,0,2
5116,2587288317347,2587288501034,347938080,480,0,2
5117,2587288474038,2587288596769,347938560,480,0,2
5118,2587288474086,2587288701892,347939040,480,0,2
5119,2587288631457,2587288797337,347939520,480,0,2
5120,2587288787018,2587288898265,347940000,480,0,2
5121,2587288787074,2587288998695,347940480,480,0,2
5122,2587288935587,2587289094139,347940960,480,0,2
5123,2587289091127,2587289200249,347941440,480,0,2
5124,2587289091196,2587289294749,347941920,480,0,2
5125,2587289242160,2587289395468,347942400,480,0,2
5126,2587289397878,2587289495620,347942880,480,0,2
5127,2587289397945,2587289601188,347943360,480,0,2
5128,2587289547600,2587289696517,347943840,480,0,2
5129,2587289704485,2587289802239,347944320,480,0,2
5130,2587289704525,2587289897372,347944800,480,0,2
5131,2587289860861,2587289997647,347945280,480,0,2
5132,2587290020917,2587290093542,347945760,480,0,2
5133,2587290020964,2587290198313,347946240,480,0,2
5134,2587290186921,2587290293541,347946720,480,0,2
5135,2587290186987,2587290394207,347947200,480,0,2
5136,2587290341689,2587290500363,347947680,480,0,2
5137,2587290503037,2587290595472,347948160,480,0,2
5138,2587290503090,2587290701209,347948640,480,0,2
5139,2587290662984,2587290796323,347949120,480,0,2
5140,2587290823936,2587290901592,347949600,480,0,2
5141,2587290823981,2587290997117,347950080,480,0,2
5142,2587290984664,2587291102346,347950560,480,0,2
5143,2587290984745,2587291197709,347951040,480,0,2
5144,2587291139021,2587291293328,347951520,480,0,2
5145,2587291295829,2587291398429,347952000,480,0,2
5146,2587291295894,2587291499369,347952480,480,0,2
5147,2587291461431,2587291594582,347952960,480,0,2
5148,2587291618083,2587291700241,347953440,480,0,2
5149,2587291618147,2587291795915,347953920,480,0,2
5150,2587291772732,2587291901636,347954400,480,0,2
5151,2587291928611,2587292002557,347954880,480,0,2
5152,2587291928652,2587292097407,347955360,480,0,2
5153,2587292086738,2587292203002,347955840,480,0,2
5154,2587292086807,2587292298124,347956320,480,0,2
5155,2587292242790,2587292397352,347956800,480,0,2
5156,2587292399382,2587292498488,347957280,480,0,2
5157,2587292399425,2587292594359,347957760,480,0,2
5158,2587292560931,2587292699010,347958240,480,0,2
5159,2587292716471,2587292793905,347958720,480,0,2
5160,2587292716515,2587292894390,347959200,480,0,2
5161,2587292885123,2587293000768,347959680,480,0,2
5162,2587292885202,2587293095828,347960160,480,0,2
5163,2587293042783,2587293201267,347960640,480,0,2
5164,2587293200888,2587293296383,347961120,480,0,2
5165,2587293200961,2587293402249,347961600,480,0,2
5166,2587293348674,2587293497879,347962080,480,0,2
5167,2587293507298,2587293593520,347962560,480,0,2
5168,2587293507353,2587293693958,347963040,480,0,2
5169,2587293661039,2587293799119,347963520,480,0,2
5170,2587293819019,2587293899645,347964000,480,0,2
5171,2587293819098,2587294000500,347964480,480,0,2
5172,2587294154296,2587294100762,347964960,480,0,2
5173,2587294154332,2587294198189,347965440,480,0,2
5174,2587294154346,2587294301803,347965920,480,0,2
5175,2587294287585,2587294397323,347966400,480,0,2
5176,2587294287643,2587294498277,347966880,480,0,2
5177,2587294461424,2587294593789,347967360,480,0,2
5178,2587294600817,2587294699426,347967840,480,0,2
5179,2587294600880,2587294794647,347968320,480,0,2
5180,2587294755969,2587294895139,347968800,480,0,2
5181,2587294934033,2587294993207,347969280,480,0,2
5182,2587294934099,2587295098626,347969760,480,0,2
5183,2587295087469,2587295194021,347970240,480,0,2
5184,2587295087533,2587295299690,347970720,480,0,2
5185,2587295241501,2587295399903,347971200,480,0,2
5186,2587295393744,2587295501013,347971680,480,0,2
5187,2587295393813,2587295596214,347972160,480,0,2
5188,2587295561929,2587295701961,347972640,480,0,2
5189,2587295714006,2587295797558,347973120,480,0,2
5190,2587295714061,2587295897699,347973600,480,0,2
5191,2587295874232,2587295998051,347974080,480,0,2
5192,2587296032129,2587296093829,347974560,480,0,2
5193,2587296032213,2587296198610,347975040,480,0,2
5194,2587296184901,2587296294045,347975520,480,0,2
5195,2587296184940,2587296394353,347976000,480,0,2
5196,2587296341697,2587296499955,347976480,480,0,2
5197,2587296502954,2587296595135,347976960,480,0,2
5198,2587296502991,2587296700893,347977440,480,0,2
5199,2587296661671,2587296795802,347977920,480,0,2
5200,2587296822981,2587296901917,347978400,480,0,2
5201,2587296823045,2587296996891,347978880,480,0,2
5202,2587296983669,2587297102822,347979360,480,0,2
5203,2587296983715,2587297203075,347979840,480,0,2
5204,2587297140482,2587297298226,347980320,480,0,2
5205,2587297295578,2587297395398,347980800,480,0,2
5206,2587297295633,2587297500086,347981280,480,0,2
5207,2587297447617,2587297595241,347981760,480,0,2
5208,2587297603651,2587297700977,347982240,480,0,2
5209,2587297603696,2587297796403,347982720,480,0,2
5210,2587297758074,2587297896915,347983200,480,0,2
5211,2587297918925,2587297997388,347983680,480,0,2
5212,2587297918975,2587298102667,347984160,480,0,2
5213,2587298068825,2587298193028,347984640,480,0,2
5214,2587298068985,2587298298105,347985120,480,0,2
5215,2587298226063,2587298393475,347985600,480,0,2
5216,2587298384846,2587298499309,347986080,480,0,2
5217,2587298384887,2587298594327,347986560,480,0,2
5218,2587298541753,2587298699821,347987040,480,0,2
5219,2587298691924,2587298795297,347987520,480,0,2
5220,2587298692016,2587298900587,347988000,480,0,2
5221,2587298852299,2587299001133,347988480,480,0,2
5222,2587299012462,2587299096448,347988960,480,0,2
5223,2587299012524,2587299201626,347989440,480,0,2
5224,2587299167413,2587299296850,347989920,480,0,2
5225,2587299325394,2587299397420,347990400,480,0,2
5226,2587299325440,2587299499743,347990880,480,0,2
5227,2587299482609,2587299595126,347991360,480,0,2
5228,2587299482658,2587299700749,347991840,480,0,2
5229,2587299637840,2587299795610,347992320,480,0,2
5230,2587299788787,2587299901202,347992800,480,0,2
5231,2587299788868,2587300001647,347993280,480,0,2
5232,2587299948125,2587300097341,347993760,480,0,2
5233,2587300109253,2587300202243,347994240,480,0,2
5234,2587300109303,2587300297667,347994720,480,0,2
5235,2587300259871,2587300398154,347995200,480,0,2
5236,2587300420208,2587300499257,347995680,480,0,2
5237,2587300420252,2587300594074,347996160,480,0,2
5238,2587300575394,2587300699713,347996640,480,0,2
5239,2587300575452,2587300794907,347997120,480,0,2
5240,2587300736860,2587300895032,347997600,480,0,2
5241,2587300897488,2587300995613,347998080,480,0,2
5242,2587300897521,2587301101124,347998560,480,0,2
5243,2587301057291,2587301196568,347999040,480,0,2
5244,2587301218144,2587301301610,347999520,480,0,2
5245,2587301218861,2587301401939,348000000,480,0,2
5246,2587301374552,2587301497730,348000480,480,0,2
5247,2587301374587,2587301603085,348000960,480,0,2
5248,2587301529429,2587301698271,348001440,480,0,2
5249,2587301688297,2587301793260,348001920,480,0,2
5250,2587301688347,2587301893543,348002400,480,0,2
5251,2587301839640,2587301999143,348002880,480,0,2
5252,2587301996206,2587302094907,348003360,480,0,2
5253,2587301996231,2587302199503,348003840,480,0,2
5254,2587302151881,2587302294761,348004320,480,0,2
5255,2587302312635,2587302395261,348004800,480,0,2
5256,2587302312697,2587302495877,348005280,480,0,2
5257,2587302468448,2587302601246,348005760,480,0,2
5258,2587302468489,2587302697801,348006240,480,0,2
5259,2587302628473,2587302802025,348006720,480,0,2
5260,2587302783135,2587302902125,348007200,480,0,2
5261,2587302783168,2587302997861,348007680,480,0,2
5262,2587302940408,2587303093020,348008160,480,0,2
5263,2587303099228,2587303193133,348008640,480,0,2
5264,2587303099260,2587303298605,348009120,480,0,2
5265,2587303255968,2587303393782,348009600,480,0,2
5266,2587303417712,2587303501702,348010080,480,0,2
5267,2587303417763,2587303597179,348010560,480,0,2
5268,2587303587361,2587303702327,348011040,480,0,2
5269,2587303587436,2587303797614,348011520,480,0,2
5270,2587303736427,2587303895457,348012000,480,0,2
5271,2587303898905,2587303996134,348012480,480,0,2
5272,2587303898946,2587304101540,348012960,480,0,2
5273,2587304058682,2587304197029,348013440,480,0,2
5274,2587304214914,2587304297147,348013920,480,0,2
5275,2587304214964,2587304397707,348014400,480,0,2
5276,2587304374271,2587304498565,348014880,480,0,2
5277,2587304374322,2587304593554,348015360,480,0,2
5278,2587304531204,2587304699056,348015840,480,0,2
5279,2587304686369,2587304794460,348016320,480,0,2
5280,2587304686422,2587304894500,348016800,480,0,2
5281,2587304842126,2587305000375,348017280,480,0,2
5282,2587305002455,2587305095363,348017760,480,0,2
5283,2587305002510,2587305195600,348018240,480,0,2
5284,2587305162482,2587305300937,348018720,480,0,2
5285,2587305323064,2587305401630,348019200,480,0,2
5286,2587305323088,2587305497043,348019680,480,0,2
5287,2587305484633,2587305602393,348020160,480,0,2
5288,2587305484691,2587305697966,348020640,480,0,2
5289,2587305640800,2587305793080,348021120,480,0,2
5290,2587305795371,2587305898587,348021600,480,0,2
5291,2587305795423,2587305998926,348022080,480,0,2
5292,2587305961205,2587306094096,348022560,480,0,2
5293,2587306120952,2587306199595,348023040,480,0,2
5294,2587306120988,2587306294774,348023520,480,0,2
5295,2587306281638,2587306395194,348024000,480,0,2
5296,2587306281695,2587306495842,348024480,480,0,2
5297,2587306443292,2587306601533,348024960,480,0,2
5298,2587306598702,2587306696694,348025440,480,0,2
5299,2587306598766,2587306802125,348025920,480,0,2
5300,2587306753714,2587306897493,348026400,480,0,2
5301,2587306908475,2587306997763,348026880,480,0,2
5302,2587306908522,2587307093440,348027360,480,0,2
5303,2587307065360,2587307198566,348027840,480,0,2
5304,2587307065413,2587307293699,348028320,480,0,2
5305,2587307225469,2587307393994,348028800,480,0,2
5306,2587307385719,2587307500108,348029280,480,0,2
5307,2587307385766,2587307594861,348029760,480,0,2
5308,2587307541768,2587307700188,348030240,480,0,2
5309,2587307702999,2587307795710,348030720,480,0,2
5310,2587307703044,2587307901558,348031200,480,0,2
5311,2587307858922,2587307996913,348031680,480,0,2
5312,2587308014199,2587308102442,348032160,480,0,2
5313,2587308014246,2587308197541,348032640,480,0,2
5314,2587308165894,2587308293185,348033120,480,0,2
5315,2587308165961,2587308393483,348033600,480,0,2
5316,2587308316375,2587308499272,348034080,480,0,2
5317,2587308473553,2587308594682,348034560,480,0,2
5318,2587308473618,2587308700869,348035040,480,0,2
5319,2587308626905,2587308795740,348035520,480,0,2
5320,2587308782613,2587308901240,348036000,480,0,2
5321,2587308782660,2587308997033,348036480,480,0,2
5322,2587308939757,2587309102355,348036960,480,0,2
5323,2587309099980,2587309202597,348037440,480,0,2
5324,2587309100021,2587309297923,348037920,480,0,2
5325,2587309254180,2587309398323,348038400,480,0,2
5326,2587309416159,2587309501626,348038880,480,0,2
5327,2587309416221,2587309598024,348039360,480,0,2
5328,2587309571674,2587309702832,348039840,480,0,2
5329,2587309571740,2587309798031,348040320,480,0,2
5330,2587309725780,2587309898501,348040800,480,0,2
5331,2587309885506,2587309998799,348041280,480,0,2
5332,2587309885572,2587310094293,348041760,480,0,2
5333,2587310050871,2587310195091,348042240,480,0,2
5334,2587310206012,2587310300616,348042720,480,0,2
5335,2587310206077,2587310397794,348043200,480,0,2
5336,2587310361097,2587310499271,348043680,480,0,2
5337,2587310510997,2587310593916,348044160,480,0,2
5338,2587310511044,2587310699264,348044640,480,0,2
5339,2587310665743,2587310794439,348045120,480,0,2
5340,2587310665799,2587310894744,348045600,480,0,2
5341,2587310827345,2587311000351,348046080,480,0,2
5342,2587310981888,2587311095490,348046560,480,0,2
5343,2587310981936,2587311200887,348047040,480,0,2
5344,2587311137959,2587311296079,348047520,480,0,2
5345,2587311293526,2587311401953,348048000,480,0,2
5346,2587311293584,2587311497319,348048480,480,0,2
5347,2587311444285,2587311602962,348048960,480,0,2
5348,2587311599778,2587311698369,348049440,480,0,2
5349,2587311599820,2587311793277,348049920,480,0,2
5350,2587311754140,2587311893752,348050400,480,0,2
5351,2587311910426,2587311999090,348050880,480,0,2
5352,2587311910630,2587312094454,348051360,480,0,2
5353,2587312061837,2587312199997,348051840,480,0,2
5354,2587312223949,2587312295165,348052320,480,0,2
5355,2587312224000,2587312395598,348052800,480,0,2
5356,2587312372650,2587312496002,348053280,480,0,2
5357,2587312372713,2587312601579,348053760,480,0,2
5358,2587312528550,2587312696997,348054240,480,0,2
5359,2587312686205,2587312802218,348054720,480,0,2
5360,2587312686254,2587312898261,348055200,480,0,2
5361,2587312840131,2587312998819,348055680,480,0,2
5362,2587312995813,2587313093841,348056160,480,0,2
5363,2587312996012,2587313199425,348056640,480,0,2
5364,2587313151320,2587313294413,348057120,480,0,2
5365,2587313306002,2587313394841,348057600,480,0,2
5366,2587313306060,2587313500907,348058080,480,0,2
5367,2587313456705,2587313595787,348058560,480,0,2
5368,2587313617268,2587313701349,348059040,480,0,2
5369,2587313617294,2587313796700,348059520,480,0,2
5370,2587313782585,2587313901983,348060000,480,0,2
5371,2587313782618,2587313997532,348060480,480,0,2
5372,2587313935968,2587314092886,348060960,480,0,2
5373,2587314089531,2587314198203,348061440,480,0,2
5374,2587314089595,2587314293399,348061920,480,0,2
5375,2587314255246,2587314393645,348062400,480,0,2
5376,2587314412768,2587314501267,348062880,480,0,2
5377,2587314412813,2587314596457,348063360,480,0,2
5378,2587314568831,2587314702204,348063840,480,0,2
5379,2587314568887,2587314797276,348064320,480,0,2
5380,2587314723720,2587314897476,348064800,480,0,2
5381,2587314885635,2587314998096,348065280,480,0,2
5382,2587314885703,2587315093137,348065760,480,0,2
5383,2587315039451,2587315198466,348066240,480,0,2
5384,2587315196093,2587315293778,348066720,480,0,2
5385,2587315196154,2587315394002,348067200,480,0,2
5386,2587315350930,2587315499633,348067680,480,0,2
5387,2587315506809,2587315594851,348068160,480,0,2
5388,2587315506847,2587315700119,348068640,480,0,2
